0.670000,0.112314,-0.302984,-0.167618,0.229458,0.270946,0.232596,-0.271522,0.298755,-0.796801,-0.481845,0.598319,0.669201,0.605617,-0.697698
0.675000,0.113811,-0.306977,-0.170035,0.232456,0.274296,0.235631,-0.275017,0.300162,-0.800319,-0.485023,0.600830,0.671046,0.608136,-0.700360
0.680000,0.115316,-0.310987,-0.172468,0.235466,0.277656,0.238678,-0.278525,0.301555,-0.803802,-0.488196,0.603312,0.672845,0.610625,-0.702985
0.685000,0.116827,-0.315015,-0.174917,0.238489,0.281025,0.241737,-0.282047,0.302937,-0.807249,-0.491362,0.605765,0.674598,0.613085,-0.705571
0.690000,0.118345,-0.319060,-0.177382,0.241524,0.284402,0.244809,-0.285581,0.304306,-0.810660,-0.494521,0.608189,0.676303,0.615515,-0.708120
0.695000,0.119870,-0.323122,-0.179862,0.244571,0.287788,0.247892,-0.289128,0.305664,-0.814035,-0.497675,0.610585,0.677962,0.617915,-0.710632
0.700000,0.121401,-0.327200,-0.182359,0.247629,0.291182,0.250988,-0.292687,0.307009,-0.817373,-0.500823,0.612951,0.679574,0.620286,-0.713105
0.705000,0.122940,-0.331295,-0.184871,0.250700,0.294583,0.254095,-0.296259,0.308342,-0.820676,-0.503964,0.615289,0.681140,0.622627,-0.715541
0.710000,0.124485,-0.335407,-0.187398,0.253782,0.297993,0.257214,-0.299842,0.309662,-0.823943,-0.507099,0.617597,0.682659,0.624939,-0.717940
0.715000,0.126036,-0.339535,-0.189941,0.256876,0.301410,0.260344,-0.303438,0.310971,-0.827174,-0.510228,0.619877,0.684131,0.627220,-0.720300
0.720000,0.127595,-0.343679,-0.192500,0.259981,0.304834,0.263486,-0.307045,0.312267,-0.830369,-0.513351,0.622127,0.685557,0.629472,-0.722623
0.725000,0.129159,-0.347838,-0.195075,0.263097,0.308265,0.266639,-0.310664,0.313551,-0.833528,-0.516467,0.624349,0.686936,0.631695,-0.724908
